track_name,track_artist,track_album_name,track_href,uri
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,https://api.spotify.com/v1/tracks/7mitXLIMCflkhZiD34uEQI,spotify:track:7mitXLIMCflkhZiD34uEQI
Roses,"The Chainsmokers, ROZES",Roses,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z
This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",Intense,https://api.spotify.com/v1/tracks/5GjnIpUlLGEIYk052ISOw9,spotify:track:5GjnIpUlLGEIYk052ISOw9
Heroes (we could be),"Alesso, Tove Lo",Forever,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,spotify:track:3zU9rdflI65tK4dkkNSp77
Lose Control,Teddy Swims,Lose Control,https://api.spotify.com/v1/tracks/6usohdchdzW9oML7VC4Uhk,spotify:track:6usohdchdzW9oML7VC4Uhk
Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe
Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA
Stargazing,Myles Smith,Stargazing,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10
Slow It Down,Benson Boone,Fireworks & Rollerblades,https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr,spotify:track:51eSHglvG1RJXtL3qI5trr
Big Dawgs,"Hanumankind, Kalmi",Big Dawgs,https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW,spotify:track:0OA00aPt3BV10qeMIs3meW
I'm Good (Blue),"David Guetta, Bebe Rexha",I'm Good (Blue),https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK
New Woman (feat. ROSALÍA),"LISA, ROSALÍA",New Woman (feat. ROSALÍA),https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w,spotify:track:7ov3TDp5D00Rnu5R1viX4w
Beautiful Things,Benson Boone,Beautiful Things,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9
Ransom,Lil Tecca,We Love You Tecca,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO
KEEP UP,Odetari,KEEP UP // FROSTBITE,https://api.spotify.com/v1/tracks/2yR2sziCF4WEs3klW1F38d,spotify:track:2yR2sziCF4WEs3klW1F38d
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C
I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),https://api.spotify.com/v1/tracks/5nPbKG04fhLkIAjcPFaZq7,spotify:track:5nPbKG04fhLkIAjcPFaZq7
I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy
Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf
fukumean,Gunna,a Gift & a Curse,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS
redrum,21 Savage,american dream,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,spotify:track:52eIcoLUM25zbQupAZYoFh
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",I NEVER LIKED YOU,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK
Addicted,"Zerb, The Chainsmokers, Ink",Addicted,https://api.spotify.com/v1/tracks/5ZUIPLoTLJZrPQh2kFZEUM,spotify:track:5ZUIPLoTLJZrPQh2kFZEUM
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC
XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO
SLAY!,Eternxlkz,SLAY!,https://api.spotify.com/v1/tracks/67smGwuPEtA6GAfeweAVNO,spotify:track:67smGwuPEtA6GAfeweAVNO
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe
Somedays,"Sonny Fodera, Jazzy, D.O.D",Somedays,https://api.spotify.com/v1/tracks/3wo3d0I5H8KjkwGvnz8WbB,spotify:track:3wo3d0I5H8KjkwGvnz8WbB
Back On 74,Jungle,Volcano,https://api.spotify.com/v1/tracks/19kHhX6f6EfLU7rcO3RqjO,spotify:track:19kHhX6f6EfLU7rcO3RqjO
euphoria,Kendrick Lamar,euphoria,https://api.spotify.com/v1/tracks/77DRzu7ERs0TX3roZcre7Q,spotify:track:77DRzu7ERs0TX3roZcre7Q
Feel It - From The Original Series “Invincible”,d4vd,Feel It (From The Original Series “Invincible”),https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF
Push Up - Main Edit,Creeds,Push Up (Main Edit),https://api.spotify.com/v1/tracks/3AjSfp5FDvwtMU9XBsbS8j,spotify:track:3AjSfp5FDvwtMU9XBsbS8j
Montagem Mysterious Game,LXNGVX,Montagem Mysterious Game,https://api.spotify.com/v1/tracks/7vOmSP2647oNUGGEhWd1cr,spotify:track:7vOmSP2647oNUGGEhWd1cr
TUCA DONKA,"CURSEDEVIL, DJ FKU, Skorde",TUCA DONKA,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,spotify:track:7bxyNLXYaEYaZTxAuQTHlD
ONE CALL,Rich Amiri,Ghetto Fabulous,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,spotify:track:69phA1R4gmQsBFRQ3INW8C
IDGAF (feat. Yeat),"Drake, Yeat",For All The Dogs,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE
Agora Hills,Doja Cat,Scarlet,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,spotify:track:5PyDJG7SQRgWXefgexqIge
BRODYAGA FUNK,Eternxlkz,BRODYAGA FUNK,https://api.spotify.com/v1/tracks/2V3hsJU3bTOATih0Fm4aDp,spotify:track:2V3hsJU3bTOATih0Fm4aDp
Boyz In Paris (with VINAI),"Marnik, Naeleck, VINAI",Boyz In Paris (with VINAI),https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4
Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",Watch This (ARIZONATEARS Pluggnb Remix),https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,spotify:track:0FA4wrjDJvJTTU8AepZTup
First Person Shooter (feat. J. Cole),"Drake, J. Cole",For All The Dogs,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU
9mm,"Memphis Cult, Groove Dealers, SPLYXER",Memphis Cult Vol. 6,https://api.spotify.com/v1/tracks/3K5KXm1uZjiyQk0J7op1xf,spotify:track:3K5KXm1uZjiyQk0J7op1xf
Breathe,Yeat,2093,https://api.spotify.com/v1/tracks/5NAOhPAZ57eFAXr3qatS6i,spotify:track:5NAOhPAZ57eFAXr3qatS6i
Let's Go,Key Glock,Glockoma 2 (Deluxe),https://api.spotify.com/v1/tracks/5GCU2LJWPzoP8Q6nexs61z,spotify:track:5GCU2LJWPzoP8Q6nexs61z
GODS,"League of Legends, NewJeans",GODS,https://api.spotify.com/v1/tracks/210JJAa9nJOgNa0YNrsT5g,spotify:track:210JJAa9nJOgNa0YNrsT5g
née-nah,"21 Savage, Travis Scott, Metro Boomin",american dream,https://api.spotify.com/v1/tracks/2yUzr8Sr6ldG8vmHhZwTnz,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz
KICK BACK,Kenshi Yonezu,KICK BACK,https://api.spotify.com/v1/tracks/3khEEPRyBeOUabbmOPJzAG,spotify:track:3khEEPRyBeOUabbmOPJzAG
Abyss - from Kaiju No. 8,YUNGBLUD,Abyss (from Kaiju No. 8),https://api.spotify.com/v1/tracks/2kLWSmKHhfUBepkIA9oNe5,spotify:track:2kLWSmKHhfUBepkIA9oNe5
絆ノ奇跡,"MAN WITH A MISSION, milet",絆ノ奇跡,https://api.spotify.com/v1/tracks/2VBLFxCUyFp5BfmsZpxcis,spotify:track:2VBLFxCUyFp5BfmsZpxcis
Master Of Puppets,Metallica,Master Of Puppets (Remastered),https://api.spotify.com/v1/tracks/2MuWTIM3b0YEAskbeeFE1i,spotify:track:2MuWTIM3b0YEAskbeeFE1i
The Trooper - 2015 Remaster,Iron Maiden,Piece of Mind (2015 Remaster),https://api.spotify.com/v1/tracks/4OROzZUy6gOWN4UGQVaZMF,spotify:track:4OROzZUy6gOWN4UGQVaZMF
Chop Suey!,System Of A Down,Toxicity,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN
Blind,Korn,Korn,https://api.spotify.com/v1/tracks/1pr9TZGOXeJUggIal1Wq3R,spotify:track:1pr9TZGOXeJUggIal1Wq3R
One,Metallica,...And Justice For All,https://api.spotify.com/v1/tracks/5IX4TbIR5mMHGE4wiWwKW0,spotify:track:5IX4TbIR5mMHGE4wiWwKW0
Mother,Danzig,Danzig,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,spotify:track:7txxAtOMwLLnQTpKeBL6bp
Cowboys from Hell,Pantera,Cowboys from Hell,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,spotify:track:2SgbR6ttzoNlCRGQOKjrop
Duality,Slipknot,Vol. 3: The Subliminal Verses,https://api.spotify.com/v1/tracks/61mWefnWQOLf90gepjOCb3,spotify:track:61mWefnWQOLf90gepjOCb3
Freak On a Leash,Korn,Follow The Leader,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu
Nightmare,Avenged Sevenfold,Nightmare,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,spotify:track:4UEo1b0wWrtHMC8bVqPiH8
My Own Summer (Shove It),Deftones,Around the Fur,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF
Schism,TOOL,Lateralus,https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc,spotify:track:55mJleti2WfWEFNFcBduhc
Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg
I Got 5 On It,"Luniz, Michael Marshall",Operation Stackola,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG
Survival of the Fittest,Mobb Deep,The Infamous,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO
Don't Stop Believin',Journey,The Essential Journey,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,spotify:track:77NNZQSqzLNqh2A9JhLRkg
Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE
The Final Countdown,Europe,The Final Countdown (Expanded Edition),https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,spotify:track:3MrRksHupTVEQ7YbA0FsZK
Hells Bells,AC/DC,Back In Black,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,spotify:track:69QHm3pustz01CJRwdo20z
Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Remastered 2003),https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd,spotify:track:44aTAUBF0g6sMkMNE8I5kd
Heroes - 2017 Remaster,David Bowie,"""Heroes"" (2017 Remaster)",https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z
Born in the U.S.A.,Bruce Springsteen,Born In The U.S.A.,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9
Pour Some Sugar On Me - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO
Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,https://api.spotify.com/v1/tracks/0oerlffJSzhRVvtDfLcp3N,spotify:track:0oerlffJSzhRVvtDfLcp3N
Panama - 2015 Remaster,Van Halen,1984 (Remastered),https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,spotify:track:05RgAMGypEvqhNs5hPCbMS
The Trooper - 2015 Remaster,Iron Maiden,Piece of Mind (2015 Remaster),https://api.spotify.com/v1/tracks/4OROzZUy6gOWN4UGQVaZMF,spotify:track:4OROzZUy6gOWN4UGQVaZMF
Shout,Tears For Fears,Songs From The Big Chair,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ
Runaway,Bon Jovi,Bon Jovi,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ
Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers (2023 Remaster),https://api.spotify.com/v1/tracks/1pTw2cNrp9L3esxLAvWnN2,spotify:track:1pTw2cNrp9L3esxLAvWnN2
Mother,Danzig,Danzig,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,spotify:track:7txxAtOMwLLnQTpKeBL6bp
Beds Are Burning - Remastered,Midnight Oil,Diesel And Dust,https://api.spotify.com/v1/tracks/1CtAzw53AIXKjAemxy4b1j,spotify:track:1CtAzw53AIXKjAemxy4b1j
Fight For Your Right,Beastie Boys,Licensed To Ill,https://api.spotify.com/v1/tracks/5NLuC70kZQv8q34QyQa1DP,spotify:track:5NLuC70kZQv8q34QyQa1DP
Every Rose Has Its Thorn - 2003 Remaster,Poison,Open Up And Say...Ahh! (20th Anniversary Edition),https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,spotify:track:43GS3mtezoIFiuIZCLLiDY
Supernova,aespa,Armageddon - The 1st Album,https://api.spotify.com/v1/tracks/2VdSktBqFfkW7y6q5Ik4Z4,spotify:track:2VdSktBqFfkW7y6q5Ik4Z4
Armageddon,aespa,Armageddon - The 1st Album,https://api.spotify.com/v1/tracks/5eWcGfUCrVFMoYskyfkEPE,spotify:track:5eWcGfUCrVFMoYskyfkEPE
SHEESH,BABYMONSTER,BABYMONS7ER,https://api.spotify.com/v1/tracks/1njlnn8ZKHI77Pe9szIONR,spotify:track:1njlnn8ZKHI77Pe9szIONR
Smoothie,NCT DREAM,DREAM( )SCAPE,https://api.spotify.com/v1/tracks/5qrFeNSIrwIc0B6Elp16Dl,spotify:track:5qrFeNSIrwIc0B6Elp16Dl
Drama,aespa,Drama - The 4th Mini Album,https://api.spotify.com/v1/tracks/5XWlyfo0kZ8LF7VSyfS4Ew,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew
Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad
Running Wild,Jin,Happy - :') (Remixes),https://api.spotify.com/v1/tracks/50zAEIE4B1QqhPjRMK2Xmh,spotify:track:50zAEIE4B1QqhPjRMK2Xmh
All I Want for Christmas Is You,Mariah Carey,Merry Christmas,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn
Beautiful Things,Benson Boone,Fireworks & Rollerblades,https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii,spotify:track:3xkHsmpQCBMytMJNiDf3Ii
Sweater Weather,The Neighbourhood,I Love You.,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj
Yellow,Coldplay,Parachutes,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg
Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",CHROMAKOPIA,https://api.spotify.com/v1/tracks/6jbYpRPTEFl1HFKHk1IC0m,spotify:track:6jbYpRPTEFl1HFKHk1IC0m
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW
Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
NIGHTS LIKE THIS,The Kid LAROI,THE FIRST TIME,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,spotify:track:1XBYiRV30ykHw5f4wm6qEn
Iris,The Goo Goo Dolls,Dizzy up the Girl,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
In the End,Linkin Park,Hybrid Theory (Bonus Edition),https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
Heavy Is the Crown,Linkin Park,From Zero,https://api.spotify.com/v1/tracks/2HBBM75Xv3o2Mqdyh1NcM0,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0
Santa Tell Me,Ariana Grande,Santa Tell Me,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4
Fuera del mercado,Danny Ocean,@dannocean,https://api.spotify.com/v1/tracks/1UdzJEpgJxtuXAlCOvD4S0,spotify:track:1UdzJEpgJxtuXAlCOvD4S0
Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW
"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw
SICKO MODE,Travis Scott,ASTROWORLD,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h
Chosen 1,Polo G,Die A Legend,https://api.spotify.com/v1/tracks/40QrLHWdsxyXLAdjJG4Rxs,spotify:track:40QrLHWdsxyXLAdjJG4Rxs
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA
Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",Project Baby 2: All Grown Up,https://api.spotify.com/v1/tracks/40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI
Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",Die A Legend,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1
Pure Cocaine,Lil Baby,Street Gossip,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v
Low Down,Lil Baby,My Turn (Deluxe),https://api.spotify.com/v1/tracks/5m0yZ33oOy0yYBtdTXuxQe,spotify:track:5m0yZ33oOy0yYBtdTXuxQe
F.N,Lil Tjay,True 2 Myself,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu
back to the moon,Gunna,a Gift & a Curse,https://api.spotify.com/v1/tracks/3OGCNLxpBmTYRxPZg2yDE5,spotify:track:3OGCNLxpBmTYRxPZg2yDE5
fukumean,Gunna,a Gift & a Curse,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",KHALED KHALED,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz
Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa
Wishing Well,Juice WRLD,Legends Never Die,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv
All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1
Black & White,Juice WRLD,Goodbye & Good Riddance,https://api.spotify.com/v1/tracks/1fCeXjoRExPP2qwSBh2aST,spotify:track:1fCeXjoRExPP2qwSBh2aST
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",Hollywood's Bleeding,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C
Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g
Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",Harder Than Ever,https://api.spotify.com/v1/tracks/2bSk87AVkCIIC3Bcligq1z,spotify:track:2bSk87AVkCIIC3Bcligq1z
Counting Stars,OneRepublic,Native,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62
Unstoppable,Sia,This Is Acting (Deluxe Version),https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS
Yellow,Coldplay,Parachutes,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg
Iris,The Goo Goo Dolls,Dizzy up the Girl,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
Story of My Life,One Direction,Midnight Memories (Deluxe),https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg
Something Just Like This,"The Chainsmokers, Coldplay",Memories...Do Not Open,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW
Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
Perfect,Ed Sheeran,÷ (Deluxe),https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v
Thunder,Imagine Dragons,Evolve,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB
Ghost,Justin Bieber,Justice,https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G,spotify:track:6I3mqTwhRpn34SLVafSH7G
Fix You,Coldplay,X&Y,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q
Complicated,Avril Lavigne,Let Go,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F
